data,regiao,id_cliente,nome_cliente,produto,categoria,valor,renda_mensal
2024-06-03,Nordeste,99,Cliente 099,Produto_07,Alimentos,40.37,2284.33
2024-06-03,Sul,38,Cliente 038,Produto_04,Bebidas,44.18,1926.75
2024-06-03,Norte,102,Cliente 102,Produto_08,Alimentos,202.77,1688.45
2024-06-03,Sul,36,Cliente 036,Produto_12,Limpeza,216.58,6862.81
2024-06-04,Norte,88,Cliente 088,Produto_08,Alimentos,207.05,10194.8
2024-06-04,Nordeste,98,Cliente 098,Produto_06,Alimentos,110.05,1257.91
2024-06-04,Norte,19,Cliente 019,Produto_03,Bebidas,194.98,3032.65
2024-06-04,Sudeste,66,Cliente 066,Produto_11,Higiene,5.0,3555.53
2024-06-04,Norte,71,Cliente 071,Produto_07,Alimentos,80.97,1192.59
2024-06-04,Norte,71,Cliente 071,Produto_02,Bebidas,139.5,1192.59
2024-06-04,Centro-Oeste,94,Cliente 094,Produto_09,Higiene,136.11,2589.29
2024-06-04,Sul,73,Cliente 073,Produto_01,Bebidas,129.47,2937.93
2024-06-04,Sudeste,57,Cliente 057,Produto_14,Limpeza,165.69,2054.28
2024-06-04,Norte,46,Cliente 046,Produto_14,Limpeza,61.39,3120.34
2024-06-04,Centro-Oeste,110,Cliente 110,Produto_13,Limpeza,179.34,3461.7
2024-06-04,Sudeste,1,Cliente 001,Produto_06,Alimentos,170.27,2672.38
2024-06-04,Norte,105,Cliente 105,Produto_02,Bebidas,201.92,4731.94
2024-06-04,Nordeste,58,Cliente 058,Produto_14,Limpeza,158.02,1306.03
2024-06-04,Sudeste,41,Cliente 041,Produto_03,Bebidas,94.43,500.37
2024-06-04,Nordeste,65,Cliente 065,Produto_02,Bebidas,166.33,946.78
2024-06-04,Sudeste,23,Cliente 023,Produto_02,Bebidas,110.38,2618.46
2024-06-04,Norte,102,Cliente 102,Produto_08,Alimentos,72.65,1688.45
2024-06-04,Sul,48,Cliente 048,Produto_06,Alimentos,118.65,2977.27
2024-06-04,Nordeste,58,Cliente 058,Produto_09,Higiene,29.03,1306.03
2024-06-04,Sul,83,Cliente 083,Produto_06,Alimentos,80.84,3635.9
2024-06-04,Norte,88,Cliente 088,Produto_03,Bebidas,77.63,10194.8
2024-06-04,Sudeste,15,Cliente 015,Produto_04,Bebidas,53.72,638.77
2024-06-04,Nordeste,6,Cliente 006,Produto_05,Alimentos,53.97,1648.8
2024-06-04,Centro-Oeste,7,Cliente 007,Produto_10,Higiene,157.31,4724.66
2024-06-04,Sudeste,15,Cliente 015,Produto_12,Limpeza,136.26,638.77
2024-06-04,Norte,102,Cliente 102,Produto_01,Bebidas,34.36,1688.45
2024-06-04,Norte,24,Cliente 024,Produto_01,Bebidas,75.04,10947.0
2024-06-04,Sul,36,Cliente 036,Produto_10,Higiene,170.84,6862.81
2024-06-04,Norte,102,Cliente 102,Produto_08,Alimentos,201.58,1688.45
2024-06-04,Centro-Oeste,90,Cliente 090,Produto_12,Limpeza,56.44,1692.94
2024-06-04,Nordeste,45,Cliente 045,Produto_10,Higiene,112.21,3653.07
2024-06-04,Sul,84,Cliente 084,Produto_10,Higiene,161.34,4839.84
2024-06-04,Centro-Oeste,26,Cliente 026,Produto_13,Limpeza,80.46,3130.59
2024-06-04,Nordeste,28,Cliente 028,Produto_12,Limpeza,69.62,4257.11
2024-06-04,Centro-Oeste,3,Cliente 003,Produto_01,Bebidas,42.43,2098.28
2024-06-04,Nordeste,68,Cliente 068,Produto_02,Bebidas,158.1,4153.22
2024-06-04,Nordeste,65,Cliente 065,Produto_03,Bebidas,105.68,946.78
2024-06-04,Sul,81,Cliente 081,Produto_02,Bebidas,175.37,3635.87
2024-06-04,Centro-Oeste,27,Cliente 027,Produto_09,Higiene,132.86,5430.32
2024-06-04,Norte,86,Cliente 086,Produto_12,Limpeza,125.0,1282.2
2024-06-04,Sudeste,53,Cliente 053,Produto_11,Higiene,89.01,1047.69
2024-06-04,Sul,10,Cliente 010,Produto_03,Bebidas,95.65,4884.02
2024-06-04,Norte,56,Cliente 056,Produto_08,Alimentos,151.57,3387.57
2024-06-04,Nordeste,6,Cliente 006,Produto_03,Bebidas,216.81,1648.8
2024-06-04,Sul,22,Cliente 022,Produto_06,Alimentos,127.51,2449.01
2024-06-05,Centro-Oeste,91,Cliente 091,Produto_01,Bebidas,80.43,5257.22
2024-06-05,Sudeste,80,Cliente 080,Produto_11,Higiene,245.51,5146.29
2024-06-05,Nordeste,60,Cliente 060,Produto_01,Bebidas,76.03,3220.54
2024-06-05,Norte,92,Cliente 092,Produto_08,Alimentos,153.79,1354.9
2024-06-05,Sul,48,Cliente 048,Produto_06,Alimentos,110.91,2977.27
2024-06-05,Nordeste,21,Cliente 021,Produto_09,Higiene,80.03,321.16
2024-06-05,Sul,36,Cliente 036,Produto_14,Limpeza,101.67,6862.81
2024-06-05,Sudeste,30,Cliente 030,Produto_04,Bebidas,194.8,649.37
2024-06-05,Nordeste,58,Cliente 058,Produto_12,Limpeza,247.82,1306.03
2024-06-05,Sul,2,Cliente 002,Produto_07,Alimentos,42.45,1964.53
2024-06-05,Norte,119,Cliente 119,Produto_13,Limpeza,8.33,2637.62
2024-06-05,Sul,4,Cliente 004,Produto_03,Bebidas,181.99,3257.27
2024-06-05,Sudeste,69,Cliente 069,Produto_14,Limpeza,46.19,3532.96
2024-06-05,Norte,100,Cliente 100,Produto_04,Bebidas,101.51,3610.95
2024-06-05,Sudeste,41,Cliente 041,Produto_11,Higiene,160.18,500.37
2024-06-05,Norte,34,Cliente 034,Produto_13,Limpeza,108.72,2635.14
2024-06-05,Sudeste,62,Cliente 062,Produto_09,Higiene,170.27,6503.29
2024-06-05,Sudeste,62,Cliente 062,Produto_01,Bebidas,98.88,6503.29
2024-06-05,Sudeste,15,Cliente 015,Produto_06,Alimentos,113.84,638.77
2024-06-05,Nordeste,67,Cliente 067,Produto_12,Limpeza,175.99,2091.75
2024-06-05,Sudeste,80,Cliente 080,Produto_14,Limpeza,186.48,5146.29
2024-06-05,Sul,75,Cliente 075,Produto_07,Alimentos,146.04,1149.31
2024-06-05,Nordeste,64,Cliente 064,Produto_05,Alimentos,166.98,1180.38
2024-06-05,Sul,4,Cliente 004,Produto_02,Bebidas,138.0,3257.27
2024-06-05,Norte,115,Cliente 115,Produto_14,Limpeza,129.37,6458.49
2024-06-05,Sudeste,11,Cliente 011,Produto_06,Alimentos,114.64,1372.03
2024-06-05,Centro-Oeste,112,Cliente 112,Produto_12,Limpeza,108.56,994.71
2024-06-05,Sul,83,Cliente 083,Produto_05,Alimentos,131.85,3635.9
2024-06-05,Sul,73,Cliente 073,Produto_01,Bebidas,95.54,2937.93
2024-06-05,Centro-Oeste,37,Cliente 037,Produto_04,Bebidas,57.51,1269.3
2024-06-05,Centro-Oeste,27,Cliente 027,Produto_06,Alimentos,181.21,5430.32
2024-06-05,Sul,97,Cliente 097,Produto_13,Limpeza,199.02,2878.73
2024-06-05,Sudeste,11,Cliente 011,Produto_09,Higiene,96.43,1372.03
2024-06-05,Norte,87,Cliente 087,Produto_10,Higiene,78.74,2068.87
2024-06-05,Centro-Oeste,110,Cliente 110,Produto_06,Alimentos,188.05,3461.7
2024-06-06,Norte,39,Cliente 039,Produto_13,Limpeza,115.58,4429.44
2024-06-06,Sudeste,20,Cliente 020,Produto_03,Bebidas,118.3,2358.59
2024-06-06,Nordeste,45,Cliente 045,Produto_11,Higiene,173.74,3653.07
2024-06-06,Norte,85,Cliente 085,Produto_13,Limpeza,196.66,3985.46
2024-06-06,Norte,119,Cliente 119,Produto_05,Alimentos,114.61,2637.62
2024-06-06,Sudeste,103,Cliente 103,Produto_02,Bebidas,54.48,1436.25
2024-06-06,Nordeste,76,Cliente 076,Produto_02,Bebidas,172.23,2809.66
2024-06-06,Norte,105,Cliente 105,Produto_02,Bebidas,169.65,4731.94
2024-06-06,Sudeste,51,Cliente 051,Produto_03,Bebidas,240.57,8133.11
2024-06-06,Sudeste,101,Cliente 101,Produto_10,Higiene,5.0,4579.22
2024-06-06,Sul,4,Cliente 004,Produto_07,Alimentos,42.67,3257.27
2024-06-06,Sudeste,70,Cliente 070,Produto_09,Higiene,95.22,2361.6
2024-06-06,Sul,73,Cliente 073,Produto_06,Alimentos,54.61,2937.93
2024-06-06,Sudeste,78,Cliente 078,Produto_01,Bebidas,13.37,875.58
2024-06-06,Sudeste,101,Cliente 101,Produto_08,Alimentos,185.19,4579.22
2024-06-06,Nordeste,16,Cliente 016,Produto_08,Alimentos,157.74,1770.69
2024-06-06,Sudeste,20,Cliente 020,Produto_09,Higiene,78.31,2358.59
2024-06-06,Nordeste,47,Cliente 047,Produto_14,Limpeza,51.78,1400.82
2024-06-06,Sul,18,Cliente 018,Produto_02,Bebidas,172.98,3366.91
2024-06-06,Centro-Oeste,112,Cliente 112,Produto_07,Alimentos,124.73,994.71
2024-06-06,Nordeste,99,Cliente 099,Produto_13,Limpeza,44.47,2284.33
2024-06-06,Sudeste,50,Cliente 050,Produto_06,Alimentos,75.71,1356.13
2024-06-06,Sudeste,80,Cliente 080,Produto_03,Bebidas,233.82,5146.29
2024-06-06,Nordeste,16,Cliente 016,Produto_06,Alimentos,57.32,1770.69
2024-06-06,Nordeste,98,Cliente 098,Produto_10,Higiene,117.94,1257.91
2024-06-06,Sudeste,20,Cliente 020,Produto_09,Higiene,111.59,2358.59
2024-06-06,Sul,13,Cliente 013,Produto_02,Bebidas,68.31,3118.4
2024-06-06,Centro-Oeste,109,Cliente 109,Produto_03,Bebidas,34.76,1364.75
2024-06-06,Centro-Oeste,37,Cliente 037,Produto_02,Bebidas,145.1,1269.3
2024-06-06,Sul,13,Cliente 013,Produto_03,Bebidas,19.52,3118.4
2024-06-06,Sudeste,89,Cliente 089,Produto_04,Bebidas,50.3,347.23
2024-06-06,Nordeste,60,Cliente 060,Produto_08,Alimentos,114.95,3220.54
2024-06-06,Nordeste,68,Cliente 068,Produto_01,Bebidas,13.01,4153.22
2024-06-06,Centro-Oeste,37,Cliente 037,Produto_04,Bebidas,281.61,1269.3
2024-06-06,Norte,92,Cliente 092,Produto_03,Bebidas,195.96,1354.9
2024-06-06,Nordeste,47,Cliente 047,Produto_05,Alimentos,132.42,1400.82
2024-06-06,Sul,4,Cliente 004,Produto_04,Bebidas,143.68,3257.27
2024-06-06,Nordeste,45,Cliente 045,Produto_03,Bebidas,147.61,3653.07
2024-06-06,Sudeste,80,Cliente 080,Produto_05,Alimentos,20.69,5146.29
2024-06-06,Norte,24,Cliente 024,Produto_13,Limpeza,43.95,10947.0
2024-06-07,Sul,113,Cliente 113,Produto_06,Alimentos,114.6,7180.73
2024-06-07,Sul,54,Cliente 054,Produto_09,Higiene,25.49,4354.92
2024-06-07,Sudeste,15,Cliente 015,Produto_13,Limpeza,169.19,638.77
2024-06-07,Nordeste,67,Cliente 067,Produto_10,Higiene,187.69,2091.75
2024-06-07,Sudeste,43,Cliente 043,Produto_09,Higiene,152.55,3037.79
2024-06-07,Sudeste,11,Cliente 011,Produto_14,Limpeza,16.01,1372.03
2024-06-07,Sudeste,57,Cliente 057,Produto_02,Bebidas,53.31,2054.28
2024-06-07,Nordeste,6,Cliente 006,Produto_02,Bebidas,212.8,1648.8
2024-06-07,Norte,34,Cliente 034,Produto_07,Alimentos,73.76,2635.14
2024-06-07,Centro-Oeste,93,Cliente 093,Produto_07,Alimentos,58.15,4060.47
2024-06-07,Nordeste,16,Cliente 016,Produto_05,Alimentos,52.99,1770.69
2024-06-07,Nordeste,64,Cliente 064,Produto_07,Alimentos,155.27,1180.38
2024-06-07,Nordeste,68,Cliente 068,Produto_11,Higiene,157.86,4153.22
2024-06-07,Sudeste,66,Cliente 066,Produto_08,Alimentos,135.1,3555.53
2024-06-07,Norte,111,Cliente 111,Produto_13,Limpeza,175.91,4320.1
2024-06-07,Nordeste,61,Cliente 061,Produto_03,Bebidas,131.6,2525.26
2024-06-07,Norte,46,Cliente 046,Produto_06,Alimentos,198.67,3120.34
2024-06-07,Nordeste,99,Cliente 099,Produto_14,Limpeza,127.24,2284.33
2024-06-07,Norte,100,Cliente 100,Produto_05,Alimentos,148.87,3610.95
2024-06-07,Norte,87,Cliente 087,Produto_01,Bebidas,67.31,2068.87
2024-06-07,Centro-Oeste,7,Cliente 007,Produto_03,Bebidas,16.38,4724.66
2024-06-07,Norte,87,Cliente 087,Produto_08,Alimentos,40.98,2068.87
2024-06-07,Sudeste,89,Cliente 089,Produto_09,Higiene,129.78,347.23
2024-06-07,Nordeste,58,Cliente 058,Produto_05,Alimentos,107.76,1306.03
2024-06-07,Sul,63,Cliente 063,Produto_14,Limpeza,187.69,3917.87
2024-06-07,Centro-Oeste,94,Cliente 094,Produto_06,Alimentos,122.94,2589.29
2024-06-07,Norte,39,Cliente 039,Produto_09,Higiene,60.78,4429.44
2024-06-07,Nordeste,76,Cliente 076,Produto_07,Alimentos,184.19,2809.66
2024-06-07,Centro-Oeste,96,Cliente 096,Produto_03,Bebidas,137.47,271.52
2024-06-07,Sudeste,53,Cliente 053,Produto_08,Alimentos,200.0,1047.69
2024-06-07,Sudeste,89,Cliente 089,Produto_07,Alimentos,78.17,347.23
2024-06-08,Sul,5,Cliente 005,Produto_13,Limpeza,100.78,1238.45
2024-06-08,Norte,86,Cliente 086,Produto_12,Limpeza,113.7,1282.2
2024-06-08,Nordeste,49,Cliente 049,Produto_12,Limpeza,138.73,3111.56
2024-06-08,Centro-Oeste,90,Cliente 090,Produto_05,Alimentos,231.74,1692.94
2024-06-08,Nordeste,60,Cliente 060,Produto_05,Alimentos,93.82,3220.54
2024-06-08,Norte,85,Cliente 085,Produto_02,Bebidas,113.08,3985.46
2024-06-08,Sul,84,Cliente 084,Produto_02,Bebidas,100.92,4839.84
2024-06-08,Sul,2,Cliente 002,Produto_07,Alimentos,195.44,1964.53
2024-06-08,Centro-Oeste,96,Cliente 096,Produto_09,Higiene,25.62,271.52
2024-06-08,Nordeste,21,Cliente 021,Produto_07,Alimentos,241.32,321.16
2024-06-08,Sudeste,43,Cliente 043,Produto_14,Limpeza,79.27,3037.79
2024-06-08,Sudeste,51,Cliente 051,Produto_09,Higiene,24.81,8133.11
2024-06-08,Sul,18,Cliente 018,Produto_10,Higiene,84.54,3366.91
2024-06-08,Sul,18,Cliente 018,Produto_03,Bebidas,174.67,3366.91
2024-06-08,Nordeste,14,Cliente 014,Produto_11,Higiene,106.02,3040.37
2024-06-08,Sudeste,66,Cliente 066,Produto_02,Bebidas,95.23,3555.53
2024-06-08,Sudeste,59,Cliente 059,Produto_08,Alimentos,99.6,2353.65
2024-06-08,Centro-Oeste,27,Cliente 027,Produto_07,Alimentos,72.04,5430.32
2024-06-08,Norte,56,Cliente 056,Produto_14,Limpeza,231.26,3387.57
2024-06-08,Centro-Oeste,114,Cliente 114,Produto_09,Higiene,135.49,627.32
2024-06-08,Norte,92,Cliente 092,Produto_08,Alimentos,151.59,1354.9
2024-06-08,Nordeste,117,Cliente 117,Produto_12,Limpeza,164.83,1040.31
2024-06-08,Centro-Oeste,96,Cliente 096,Produto_07,Alimentos,5.82,271.52
2024-06-08,Centro-Oeste,114,Cliente 114,Produto_07,Alimentos,106.32,627.32
2024-06-08,Centro-Oeste,3,Cliente 003,Produto_06,Alimentos,83.64,2098.28
2024-06-08,Sul,48,Cliente 048,Produto_04,Bebidas,67.73,2977.27
2024-06-08,Sudeste,59,Cliente 059,Produto_04,Bebidas,196.24,2353.65
2024-06-08,Norte,77,Cliente 077,Produto_12,Limpeza,228.57,2614.42
2024-06-08,Norte,85,Cliente 085,Produto_03,Bebidas,182.95,3985.46
2024-06-08,Centro-Oeste,91,Cliente 091,Produto_03,Bebidas,151.08,5257.22
2024-06-08,Sul,5,Cliente 005,Produto_01,Bebidas,93.57,1238.45
2024-06-08,Centro-Oeste,8,Cliente 008,Produto_08,Alimentos,234.69,3192.19
2024-06-08,Centro-Oeste,109,Cliente 109,Produto_14,Limpeza,141.87,1364.75
2024-06-08,Centro-Oeste,96,Cliente 096,Produto_13,Limpeza,17.71,271.52
2024-06-09,Sudeste,101,Cliente 101,Produto_10,Higiene,45.33,4579.22
2024-06-09,Norte,100,Cliente 100,Produto_05,Alimentos,139.68,3610.95
2024-06-09,Norte,34,Cliente 034,Produto_05,Alimentos,89.04,2635.14
2024-06-09,Sudeste,53,Cliente 053,Produto_02,Bebidas,197.87,1047.69
2024-06-09,Sul,38,Cliente 038,Produto_12,Limpeza,202.72,1926.75
2024-06-09,Sul,84,Cliente 084,Produto_08,Alimentos,147.16,4839.84
2024-06-09,Sudeste,66,Cliente 066,Produto_14,Limpeza,95.75,3555.53
2024-06-09,Centro-Oeste,31,Cliente 031,Produto_04,Bebidas,53.1,1030.59
2024-06-09,Sul,63,Cliente 063,Produto_07,Alimentos,216.04,3917.87
2024-06-09,Sudeste,23,Cliente 023,Produto_06,Alimentos,59.32,2618.46
2024-06-09,Centro-Oeste,114,Cliente 114,Produto_05,Alimentos,111.62,627.32
2024-06-09,Nordeste,58,Cliente 058,Produto_12,Limpeza,72.61,1306.03
2024-06-09,Nordeste,98,Cliente 098,Produto_06,Alimentos,127.91,1257.91
2024-06-09,Sudeste,57,Cliente 057,Produto_09,Higiene,107.5,2054.28
2024-06-09,Centro-Oeste,12,Cliente 012,Produto_05,Alimentos,214.14,1917.65
2024-06-09,Sul,83,Cliente 083,Produto_11,Higiene,61.88,3635.9
2024-06-09,Sudeste,29,Cliente 029,Produto_04,Bebidas,118.11,6319.21
2024-06-09,Nordeste,65,Cliente 065,Produto_10,Higiene,129.82,946.78
2024-06-09,Sul,72,Cliente 072,Produto_06,Alimentos,105.32,564.3
2024-06-09,Nordeste,49,Cliente 049,Produto_11,Higiene,138.29,3111.56
2024-06-09,Norte,119,Cliente 119,Produto_01,Bebidas,71.88,2637.62
2024-06-09,Nordeste,28,Cliente 028,Produto_02,Bebidas,203.49,4257.11
2024-06-09,Nordeste,21,Cliente 021,Produto_02,Bebidas,65.36,321.16
2024-06-09,Nordeste,104,Cliente 104,Produto_02,Bebidas,148.69,766.96
2024-06-09,Sudeste,32,Cliente 032,Produto_05,Alimentos,218.11,1555.9
2024-06-09,Nordeste,68,Cliente 068,Produto_05,Alimentos,144.85,4153.22
2024-06-09,Norte,86,Cliente 086,Produto_14,Limpeza,63.29,1282.2
2024-06-09,Norte,19,Cliente 019,Produto_14,Limpeza,120.28,3032.65
2024-06-09,Sudeste,11,Cliente 011,Produto_10,Higiene,142.89,1372.03
2024-06-09,Norte,85,Cliente 085,Produto_02,Bebidas,36.46,3985.46
2024-06-09,Centro-Oeste,90,Cliente 090,Produto_13,Limpeza,21.67,1692.94
2024-06-09,Sul,54,Cliente 054,Produto_13,Limpeza,104.96,4354.92
2024-06-09,Norte,85,Cliente 085,Produto_03,Bebidas,135.09,3985.46
2024-06-09,Sul,97,Cliente 097,Produto_11,Higiene,150.06,2878.73
2024-06-09,Centro-Oeste,94,Cliente 094,Produto_09,Higiene,201.8,2589.29
2024-06-09,Nordeste,99,Cliente 099,Produto_13,Limpeza,19.75,2284.33
2024-06-09,Nordeste,47,Cliente 047,Produto_09,Higiene,82.95,1400.82
2024-06-09,Centro-Oeste,9,Cliente 009,Produto_01,Bebidas,164.39,2692.74
2024-06-09,Sul,22,Cliente 022,Produto_05,Alimentos,202.04,2449.01
2024-06-09,Centro-Oeste,8,Cliente 008,Produto_13,Limpeza,147.89,3192.19
2024-06-09,Nordeste,58,Cliente 058,Produto_04,Bebidas,177.1,1306.03
2024-06-09,Norte,42,Cliente 042,Produto_13,Limpeza,23.17,2874.86
2024-06-09,Sudeste,108,Cliente 108,Produto_05,Alimentos,171.04,5843.4
2024-06-09,Norte,100,Cliente 100,Produto_12,Limpeza,100.6,3610.95
2024-06-09,Nordeste,74,Cliente 074,Produto_08,Alimentos,142.07,780.38
2024-06-09,Nordeste,98,Cliente 098,Produto_07,Alimentos,73.49,1257.91
2024-06-09,Norte,86,Cliente 086,Produto_10,Higiene,155.39,1282.2
2024-06-10,Norte,77,Cliente 077,Produto_13,Limpeza,81.46,2614.42
2024-06-10,Sul,18,Cliente 018,Produto_01,Bebidas,82.44,3366.91
2024-06-10,Nordeste,120,Cliente 120,Produto_13,Limpeza,114.43,1825.61
2024-06-10,Centro-Oeste,114,Cliente 114,Produto_14,Limpeza,227.32,627.32
2024-06-10,Sudeste,62,Cliente 062,Produto_02,Bebidas,123.14,6503.29
2024-06-10,Nordeste,47,Cliente 047,Produto_06,Alimentos,65.08,1400.82
2024-06-10,Norte,95,Cliente 095,Produto_10,Higiene,90.21,1438.57
2024-06-10,Sudeste,43,Cliente 043,Produto_07,Alimentos,160.27,3037.79
2024-06-10,Nordeste,28,Cliente 028,Produto_03,Bebidas,169.91,4257.11
2024-06-10,Sul,54,Cliente 054,Produto_12,Limpeza,7.72,4354.92
2024-06-10,Nordeste,40,Cliente 040,Produto_08,Alimentos,157.47,793.71
2024-06-10,Norte,34,Cliente 034,Produto_14,Limpeza,73.2,2635.14
2024-06-10,Sudeste,89,Cliente 089,Produto_08,Alimentos,71.33,347.23
2024-06-10,Centro-Oeste,9,Cliente 009,Produto_03,Bebidas,169.28,2692.74
2024-06-10,Norte,71,Cliente 071,Produto_11,Higiene,172.24,1192.59
2024-06-10,Norte,82,Cliente 082,Produto_06,Alimentos,138.35,3632.77
2024-06-10,Norte,87,Cliente 087,Produto_08,Alimentos,178.12,2068.87
2024-06-10,Nordeste,49,Cliente 049,Produto_13,Limpeza,82.59,3111.56
2024-06-10,Sul,113,Cliente 113,Produto_09,Higiene,83.71,7180.73
2024-06-10,Sudeste,30,Cliente 030,Produto_11,Higiene,59.49,649.37
2024-06-10,Norte,56,Cliente 056,Produto_05,Alimentos,192.85,3387.57
2024-06-10,Sudeste,17,Cliente 017,Produto_11,Higiene,27.26,2200.5
2024-06-10,Nordeste,120,Cliente 120,Produto_10,Higiene,120.44,1825.61
2024-06-10,Sudeste,15,Cliente 015,Produto_05,Alimentos,193.31,638.77
2024-06-10,Sul,75,Cliente 075,Produto_04,Bebidas,65.43,1149.31
2024-06-10,Sudeste,59,Cliente 059,Produto_03,Bebidas,69.17,2353.65
2024-06-10,Sudeste,15,Cliente 015,Produto_14,Limpeza,117.0,638.77
2024-06-10,Centro-Oeste,3,Cliente 003,Produto_04,Bebidas,34.72,2098.28
2024-06-10,Sudeste,43,Cliente 043,Produto_09,Higiene,16.05,3037.79
2024-06-10,Nordeste,74,Cliente 074,Produto_08,Alimentos,5.0,780.38
2024-06-10,Sudeste,11,Cliente 011,Produto_13,Limpeza,106.53,1372.03
2024-06-10,Sul,48,Cliente 048,Produto_05,Alimentos,157.16,2977.27
2024-06-10,Sudeste,50,Cliente 050,Produto_07,Alimentos,203.72,1356.13
2024-06-10,Sudeste,17,Cliente 017,Produto_01,Bebidas,226.96,2200.5
2024-06-10,Sudeste,50,Cliente 050,Produto_05,Alimentos,57.96,1356.13
2024-06-10,Centro-Oeste,37,Cliente 037,Produto_11,Higiene,57.29,1269.3
2024-06-10,Sudeste,79,Cliente 079,Produto_04,Bebidas,5.0,5238.49
2024-06-10,Sul,97,Cliente 097,Produto_09,Higiene,115.95,2878.73
2024-06-10,Sudeste,41,Cliente 041,Produto_11,Higiene,158.29,500.37
2024-06-11,Centro-Oeste,55,Cliente 055,Produto_10,Higiene,75.89,4868.09
2024-06-11,Sudeste,103,Cliente 103,Produto_06,Alimentos,125.32,1436.25
2024-06-11,Norte,115,Cliente 115,Produto_04,Bebidas,45.67,6458.49
2024-06-11,Sul,106,Cliente 106,Produto_07,Alimentos,139.0,9272.59
2024-06-11,Sudeste,20,Cliente 020,Produto_01,Bebidas,194.81,2358.59
2024-06-11,Sudeste,1,Cliente 001,Produto_03,Bebidas,201.35,2672.38
2024-06-11,Nordeste,14,Cliente 014,Produto_12,Limpeza,72.41,3040.37
2024-06-11,Nordeste,14,Cliente 014,Produto_05,Alimentos,115.26,3040.37
2024-06-11,Norte,105,Cliente 105,Produto_06,Alimentos,119.85,4731.94
2024-06-11,Sudeste,66,Cliente 066,Produto_14,Limpeza,83.97,3555.53
2024-06-11,Centro-Oeste,26,Cliente 026,Produto_03,Bebidas,66.95,3130.59
2024-06-11,Nordeste,117,Cliente 117,Produto_06,Alimentos,30.17,1040.31
2024-06-11,Nordeste,49,Cliente 049,Produto_09,Higiene,90.49,3111.56
2024-06-11,Nordeste,44,Cliente 044,Produto_14,Limpeza,75.8,4340.18
2024-06-11,Sul,22,Cliente 022,Produto_02,Bebidas,80.6,2449.01
2024-06-11,Sudeste,41,Cliente 041,Produto_09,Higiene,78.16,500.37
2024-06-11,Sul,81,Cliente 081,Produto_13,Limpeza,147.17,3635.87
2024-06-11,Norte,19,Cliente 019,Produto_11,Higiene,188.11,3032.65
2024-06-11,Norte,42,Cliente 042,Produto_08,Alimentos,121.92,2874.86
2024-06-11,Centro-Oeste,110,Cliente 110,Produto_09,Higiene,114.79,3461.7
2024-06-11,Centro-Oeste,3,Cliente 003,Produto_07,Alimentos,79.14,2098.28
2024-06-11,Norte,111,Cliente 111,Produto_14,Limpeza,151.48,4320.1
2024-06-11,Sudeste,51,Cliente 051,Produto_14,Limpeza,229.97,8133.11
2024-06-11,Sudeste,89,Cliente 089,Produto_03,Bebidas,92.98,347.23
2024-06-11,Centro-Oeste,96,Cliente 096,Produto_07,Alimentos,94.87,271.52
2024-06-11,Norte,24,Cliente 024,Produto_01,Bebidas,108.87,10947.0
2024-06-11,Norte,71,Cliente 071,Produto_06,Alimentos,90.47,1192.59
2024-06-11,Centro-Oeste,90,Cliente 090,Produto_01,Bebidas,115.42,1692.94
2024-06-11,Norte,24,Cliente 024,Produto_12,Limpeza,156.16,10947.0
2024-06-11,Norte,25,Cliente 025,Produto_04,Bebidas,28.54,2145.69
2024-06-11,Norte,87,Cliente 087,Produto_10,Higiene,123.84,2068.87
2024-06-11,Norte,115,Cliente 115,Produto_02,Bebidas,195.74,6458.49
2024-06-11,Centro-Oeste,37,Cliente 037,Produto_04,Bebidas,237.31,1269.3
2024-06-11,Sul,36,Cliente 036,Produto_11,Higiene,245.14,6862.81
2024-06-11,Centro-Oeste,109,Cliente 109,Produto_12,Limpeza,295.52,1364.75
2024-06-11,Centro-Oeste,110,Cliente 110,Produto_06,Alimentos,170.96,3461.7
2024-06-11,Norte,85,Cliente 085,Produto_02,Bebidas,11.95,3985.46
2024-06-11,Sul,72,Cliente 072,Produto_07,Alimentos,122.9,564.3
2024-06-11,Sul,63,Cliente 063,Produto_01,Bebidas,44.1,3917.87
2024-06-11,Centro-Oeste,114,Cliente 114,Produto_07,Alimentos,157.43,627.32
2024-06-11,Sudeste,80,Cliente 080,Produto_08,Alimentos,93.5,5146.29
2024-06-12,Sul,54,Cliente 054,Produto_02,Bebidas,170.82,4354.92
2024-06-12,Sudeste,103,Cliente 103,Produto_14,Limpeza,25.08,1436.25
2024-06-12,Centro-Oeste,35,Cliente 035,Produto_12,Limpeza,102.73,1108.77
2024-06-12,Sul,73,Cliente 073,Produto_14,Limpeza,97.94,2937.93
2024-06-12,Sudeste,1,Cliente 001,Produto_04,Bebidas,86.29,2672.38
2024-06-12,Sul,18,Cliente 018,Produto_08,Alimentos,138.33,3366.91
2024-06-12,Nordeste,21,Cliente 021,Produto_06,Alimentos,71.08,321.16
2024-06-12,Norte,119,Cliente 119,Produto_11,Higiene,100.66,2637.62
2024-06-12,Sudeste,29,Cliente 029,Produto_03,Bebidas,171.0,6319.21
2024-06-12,Sudeste,66,Cliente 066,Produto_02,Bebidas,80.49,3555.53
2024-06-12,Sudeste,69,Cliente 069,Produto_03,Bebidas,49.22,3532.96
2024-06-12,Sul,116,Cliente 116,Produto_14,Limpeza,231.21,622.92
